name	seqnames	start	end	width
CpG:_130	chr1	24969028	24970196	1169
CpG:_133	chr1	25071353	25072586	1234
CpG:_86	chr1	25174561	25175367	807
CpG:_47	chr1	25228497	25229132	636
CpG:_44	chr1	25234429	25234807	379
CpG:_311	chr1	25255528	25259005	3478
CpG:_45	chr1	25558564	25559178	615
CpG:_24	chr1	25566460	25566711	252
CpG:_166	chr1	25572967	25574521	1555
CpG:_36	chr1	25593278	25593678	401
CpG:_49	chr1	25593958	25594487	530
CpG:_37	chr1	25663607	25664007	401
CpG:_102	chr1	25664287	25665398	1112
CpG:_149	chr1	25756471	25758115	1645
CpG:_116	chr1	25869894	25871042	1149
CpG:_62	chr1	25942662	25943191	530
CpG:_59	chr1	25944100	25944772	673
CpG:_16	chr1	26097905	26098107	203
CpG:_123	chr1	26146123	26147349	1227
CpG:_76	chr1	26185473	26186356	884
CpG:_86	chr1	26201723	26202516	794
CpG:_157	chr1	26231951	26233624	1674
CpG:_47	chr1	26249206	26249613	408
CpG:_33	chr1	26324550	26324934	385
CpG:_78	chr1	26361594	26362708	1115
CpG:_111	chr1	26372282	26373313	1032
CpG:_173	chr1	26437320	26438917	1598
CpG:_82	chr1	26487808	26488606	799
CpG:_51	chr1	26490523	26491015	493
CpG:_74	chr1	26496180	26496824	645
CpG:_50	chr1	26551518	26552194	677
CpG:_64	chr1	26560450	26561028	579
CpG:_67	chr1	26606363	26606913	551
CpG:_40	chr1	26632837	26633316	480
CpG:_65	chr1	26662539	26663466	928
CpG:_15	chr1	26672446	26672650	205
CpG:_66	chr1	26686517	26687281	765
CpG:_72	chr1	26737247	26738148	902
CpG:_36	chr1	26758493	26758856	364
CpG:_161	chr1	26798367	26799842	1476
CpG:_80	chr1	26826677	26827474	798
CpG:_50	chr1	26856192	26856684	493
CpG:_110	chr1	26946845	26948076	1232
CpG:_214	chr1	27021834	27024101	2268
CpG:_58	chr1	27114119	27114692	574
CpG:_35	chr1	27143741	27143953	213
CpG:_22	chr1	27153034	27153243	210
CpG:_17	chr1	27189913	27190128	216
CpG:_74	chr1	27191067	27191911	845
CpG:_93	chr1	27216162	27217045	884
CpG:_45	chr1	27226493	27227009	517
CpG:_71	chr1	27248049	27248619	571
CpG:_96	chr1	27286066	27287101	1036
CpG:_97	chr1	27320128	27321146	1019
CpG:_36	chr1	27332594	27332982	389
CpG:_52	chr1	27338880	27339441	562
CpG:_40	chr1	27481346	27481742	397
CpG:_21	chr1	27527885	27528085	201
CpG:_106	chr1	27560706	27561707	1002
CpG:_63	chr1	27648454	27649006	553
CpG:_162	chr1	27675920	27678016	2097
CpG:_23	chr1	27683278	27683590	313
CpG:_72	chr1	27687025	27687743	719
CpG:_79	chr1	27692413	27693243	831
CpG:_24	chr1	27709601	27709831	231
CpG:_66	chr1	27718893	27719349	457
CpG:_50	chr1	27816343	27816853	511
CpG:_54	chr1	27854417	27854963	547
CpG:_16	chr1	27874418	27874638	221
CpG:_43	chr1	27894928	27895524	597
CpG:_98	chr1	27901661	27902688	1028
CpG:_95	chr1	27929706	27930866	1161
CpG:_39	chr1	27941866	27942324	459
CpG:_46	chr1	27960568	27961023	456
CpG:_24	chr1	27961560	27961810	251
CpG:_53	chr1	27986306	27986808	503
CpG:_33	chr1	27994728	27995031	304
CpG:_81	chr1	28052146	28053002	857
CpG:_39	chr1	28099629	28100031	403
CpG:_52	chr1	28157222	28157788	567
CpG:_24	chr1	28199032	28199257	226
CpG:_81	chr1	28240585	28241535	951
CpG:_22	chr1	28285021	28285304	284
CpG:_81	chr1	28286020	28286838	819
CpG:_23	chr1	28415099	28415312	214
CpG:_36	chr1	28559146	28559597	452
CpG:_37	chr1	28562511	28562976	466
CpG:_27	chr1	28573702	28574022	321
CpG:_138	chr1	28585832	28587249	1418
CpG:_27	chr1	28655366	28655667	302
CpG:_57	chr1	28696042	28696731	690
CpG:_73	chr1	28844654	28845293	640
CpG:_29	chr1	28857038	28857311	274
CpG:_37	chr1	28879403	28879704	302
CpG:_72	chr1	28908070	28908799	730
CpG:_49	chr1	28919042	28919454	413
CpG:_38	chr1	28969554	28969898	345
CpG:_128	chr1	29063067	29064315	1249
CpG:_26	chr1	29101791	29102069	279
CpG:_105	chr1	29138502	29139348	847
CpG:_64	chr1	29189308	29189952	645
CpG:_81	chr1	29213439	29214300	862
CpG:_88	chr1	29240769	29241969	1201
CpG:_394	chr1	29447700	29451847	4148
CpG:_37	chr1	29460811	29461172	362
CpG:_88	chr1	29507977	29508686	710
CpG:_41	chr1	29557221	29557627	407
CpG:_215	chr1	29562746	29565307	2562
CpG:_68	chr1	29585898	29586598	701
CpG:_29	chr1	29587088	29587412	325
CpG:_22	chr1	29804963	29805239	277
CpG:_27	chr1	31158010	31158261	252
CpG:_23	chr1	31190973	31191221	249
CpG:_43	chr1	31191575	31191960	386
CpG:_23	chr1	31194277	31194587	311
CpG:_23	chr1	31246011	31246280	270
CpG:_30	chr1	31280122	31280512	391
CpG:_24	chr1	31380845	31381078	234
CpG:_49	chr1	31381539	31381966	428
CpG:_60	chr1	31538413	31538938	526
CpG:_42	chr1	31628101	31628493	393
CpG:_38	chr1	31654423	31654833	411
CpG:_98	chr1	31712079	31712812	734
CpG:_55	chr1	31769247	31769978	732
CpG:_91	chr1	31885795	31887010	1216
CpG:_37	chr1	32052472	32052771	300
CpG:_54	chr1	32054342	32054843	502
CpG:_85	chr1	32083150	32084069	920
CpG:_65	chr1	32110211	32110961	751
CpG:_27	chr1	32169538	32169869	332
CpG:_30	chr1	32180132	32180487	356
CpG:_21	chr1	32208487	32208704	218
CpG:_18	chr1	32221888	32222107	220
CpG:_38	chr1	32226147	32226535	389
CpG:_141	chr1	32228348	32230252	1905
CpG:_75	chr1	32237828	32238661	834
CpG:_28	chr1	32254005	32254353	349
CpG:_86	chr1	32403388	32404382	995
CpG:_39	chr1	32410189	32410630	442
CpG:_149	chr1	32479103	32480583	1481
CpG:_80	chr1	32538206	32539052	847
CpG:_19	chr1	32574062	32574318	257
CpG:_81	chr1	32645155	32645814	660
CpG:_20	chr1	32666232	32666460	229
CpG:_105	chr1	32670570	32671885	1316
CpG:_40	chr1	32687522	32688040	519
CpG:_130	chr1	32705525	32707141	1617
CpG:_23	chr1	32713919	32714186	268
CpG:_74	chr1	32740711	32741544	834
CpG:_50	chr1	32757415	32758034	620
CpG:_147	chr1	32800860	32802229	1370
CpG:_40	chr1	32817199	32817588	390
CpG:_109	chr1	32826945	32828017	1073
CpG:_43	chr1	32859771	32860348	578
CpG:_30	chr1	32892429	32892835	407
CpG:_54	chr1	32930501	32931061	561
CpG:_43	chr1	32966119	32966563	445
CpG:_33	chr1	33005424	33005739	316
CpG:_96	chr1	33116544	33117363	820
CpG:_61	chr1	33168020	33168865	846
CpG:_27	chr1	33207637	33207874	238
CpG:_61	chr1	33219428	33220028	601
CpG:_20	chr1	33235495	33235718	224
CpG:_104	chr1	33282676	33283906	1231
CpG:_75	chr1	33351687	33352397	711
CpG:_89	chr1	33358470	33359449	980
CpG:_36	chr1	33366793	33367002	210
CpG:_86	chr1	33429532	33430513	982
CpG:_56	chr1	33438459	33438979	521
CpG:_47	chr1	33502202	33502719	518
CpG:_45	chr1	33516595	33516933	339
CpG:_60	chr1	33546525	33547243	719
CpG:_25	chr1	33592892	33593155	264
CpG:_26	chr1	33612977	33613321	345
CpG:_24	chr1	33625260	33625527	268
CpG:_121	chr1	33646614	33647878	1265
CpG:_22	chr1	33721449	33721703	255
CpG:_49	chr1	33741775	33742381	607
CpG:_20	chr1	33745742	33745990	249
CpG:_123	chr1	33772147	33773104	958
CpG:_99	chr1	33814784	33815770	987
CpG:_23	chr1	33815951	33816193	243
CpG:_113	chr1	33896003	33896929	927
CpG:_30	chr1	33938026	33938328	303
CpG:_20	chr1	34090606	34090854	249
CpG:_18	chr1	34098897	34099119	223
CpG:_169	chr1	34628784	34630976	2193
CpG:_62	chr1	34642383	34643024	642
CpG:_22	chr1	35227029	35227276	248
CpG:_65	chr1	35246877	35247599	723
CpG:_26	chr1	35250419	35250736	318
CpG:_29	chr1	35258565	35258791	227
CpG:_38	chr1	35325183	35325550	368
CpG:_70	chr1	35331704	35332409	706
CpG:_24	chr1	35334305	35334506	202
CpG:_89	chr1	35350879	35351854	976
CpG:_122	chr1	35394748	35396206	1459
CpG:_76	chr1	35442238	35442936	699
CpG:_46	chr1	35450650	35451037	388
CpG:_40	chr1	35497122	35497587	466
CpG:_35	chr1	35544928	35545303	376
CpG:_25	chr1	35586332	35586591	260
CpG:_110	chr1	35657468	35658811	1344
CpG:_61	chr1	35734224	35734855	632
CpG:_96	chr1	36022681	36023834	1154
CpG:_118	chr1	36038928	36040051	1124
CpG:_89	chr1	36042433	36043444	1012
CpG:_31	chr1	36106970	36107261	292
CpG:_63	chr1	36173407	36173979	573
CpG:_59	chr1	36184249	36184774	526
CpG:_82	chr1	36234925	36235800	876
CpG:_82	chr1	36273500	36274461	962
CpG:_87	chr1	36348502	36349731	1230
CpG:_123	chr1	36396250	36397262	1013
CpG:_41	chr1	36549555	36549965	411
CpG:_78	chr1	36554326	36554955	630
CpG:_47	chr1	36590762	36591121	360
CpG:_61	chr1	36614856	36615462	607
CpG:_92	chr1	36621452	36622310	859
CpG:_73	chr1	36641757	36642461	705
CpG:_30	chr1	36643956	36644327	372
CpG:_39	chr1	36689760	36690087	328
CpG:_110	chr1	36771831	36773009	1179
CpG:_219	chr1	36786501	36789402	2902
CpG:_20	chr1	36807363	36807584	222
CpG:_59	chr1	36851090	36851873	784
CpG:_43	chr1	36863212	36863603	392
CpG:_46	chr1	36915797	36916324	528
CpG:_55	chr1	36929415	36930131	717
CpG:_232	chr1	37498378	37500624	2247
CpG:_47	chr1	37783612	37784258	647
CpG:_93	chr1	37939724	37940650	927
CpG:_62	chr1	37980072	37980565	494
CpG:_30	chr1	38019607	38019823	217
CpG:_21	chr1	38022453	38022719	267
CpG:_41	chr1	38061429	38061740	312
CpG:_112	chr1	38099678	38100864	1187
CpG:_19	chr1	38156043	38156279	237
CpG:_105	chr1	38157296	38158586	1291
CpG:_22	chr1	38200920	38201200	281
CpG:_96	chr1	38218191	38218977	787
CpG:_27	chr1	38219703	38220012	310
CpG:_69	chr1	38227080	38227741	662
CpG:_77	chr1	38229839	38230888	1050
CpG:_130	chr1	38259096	38260427	1332
CpG:_126	chr1	38273375	38274402	1028
CpG:_64	chr1	38325151	38325999	849
CpG:_48	chr1	38397237	38397721	485
CpG:_37	chr1	38455233	38455769	537
CpG:_42	chr1	38461585	38461988	404
CpG:_71	chr1	38470618	38471396	779
CpG:_47	chr1	38478083	38478727	645
CpG:_312	chr1	38510103	38513642	3540
CpG:_42	chr1	38941920	38942404	485
CpG:_59	chr1	39044060	39044561	502
CpG:_45	chr1	39174380	39174940	561
CpG:_72	chr1	39269730	39270251	522
CpG:_96	chr1	39283610	39284576	967
CpG:_77	chr1	39324816	39325721	906
CpG:_82	chr1	39338480	39339349	870
CpG:_68	chr1	39456656	39457271	616
CpG:_78	chr1	39547014	39547959	946
CpG:_121	chr1	39570666	39571859	1194
CpG:_133	chr1	39874019	39875239	1221
CpG:_201	chr1	39956425	39958137	1713
CpG:_123	chr1	39980366	39981768	1403
CpG:_138	chr1	40041318	40042667	1350
CpG:_78	chr1	40105011	40105707	697
CpG:_83	chr1	40136989	40138087	1099
CpG:_62	chr1	40149432	40150013	582
CpG:_116	chr1	40156931	40158514	1584
CpG:_40	chr1	40204313	40204739	427
CpG:_123	chr1	40235768	40237190	1423
CpG:_157	chr1	40253684	40255172	1489
CpG:_33	chr1	40348942	40349288	347
CpG:_171	chr1	40366596	40368213	1618
CpG:_80	chr1	40420488	40421366	879
CpG:_104	chr1	40505412	40506703	1292
CpG:_48	chr1	40562667	40563128	462
CpG:_53	chr1	40598509	40599209	701
CpG:_57	chr1	40626914	40627612	699
CpG:_22	chr1	40723387	40723698	312
CpG:_24	chr1	40723797	40724010	214
CpG:_55	chr1	40769187	40769871	685
CpG:_38	chr1	40781005	40781445	441
CpG:_20	chr1	40781680	40781956	277
CpG:_87	chr1	40782221	40783145	925
CpG:_69	chr1	40839216	40840022	807
CpG:_53	chr1	40915606	40916072	467
CpG:_66	chr1	40942785	40943387	603
CpG:_69	chr1	40974057	40974786	730
CpG:_24	chr1	40997161	40997439	279
CpG:_23	chr1	41119853	41120136	284
CpG:_37	chr1	41131112	41131378	267
CpG:_89	chr1	41157163	41157975	813
CpG:_98	chr1	41249091	41250161	1071
CpG:_51	chr1	41267920	41268398	479
CpG:_70	chr1	41283841	41284591	751
CpG:_24	chr1	41284848	41285149	302
CpG:_76	chr1	41303356	41304436	1081
CpG:_135	chr1	41326950	41328285	1336
CpG:_67	chr1	41349741	41350293	553
CpG:_127	chr1	41444871	41446116	1246
CpG:_25	chr1	41483419	41483693	275
CpG:_131	chr1	41706958	41708327	1370
CpG:_158	chr1	41826681	41828290	1610
CpG:_43	chr1	41831977	41832542	566
CpG:_168	chr1	41847265	41849204	1940
CpG:_28	chr1	41889271	41889626	356
CpG:_60	chr1	41961851	41962316	466
CpG:_23	chr1	41981789	41982043	255
CpG:_113	chr1	42127381	42128632	1252
CpG:_38	chr1	42383641	42384003	363
CpG:_112	chr1	42500856	42501980	1125
CpG:_22	chr1	42611486	42611691	206
CpG:_114	chr1	42800266	42801370	1105
CpG:_123	chr1	42845979	42846988	1010
CpG:_81	chr1	42921717	42922575	859
CpG:_56	chr1	42928798	42929500	703
CpG:_38	chr1	43123978	43124422	445
CpG:_137	chr1	43147501	43149016	1516
CpG:_15	chr1	43204116	43204323	208
CpG:_123	chr1	43232215	43233359	1145
CpG:_35	chr1	43250763	43251082	320
CpG:_44	chr1	43282575	43283090	516
CpG:_26	chr1	43312259	43312513	255
CpG:_15	chr1	43352786	43352994	209
CpG:_15	chr1	43353242	43353442	201
CpG:_17	chr1	43353948	43354170	223
CpG:_67	chr1	43389836	43390551	716
CpG:_130	chr1	43423468	43424768	1301
CpG:_43	chr1	43472868	43473334	467
CpG:_42	chr1	43533891	43534334	444
CpG:_29	chr1	43613489	43613842	354
CpG:_45	chr1	43637504	43638052	549
CpG:_30	chr1	43738485	43738829	345
CpG:_43	chr1	43770523	43770880	358
CpG:_76	chr1	43814306	43815277	972
CpG:_75	chr1	43824135	43825059	925
CpG:_27	chr1	43832815	43833073	259
CpG:_28	chr1	43833829	43834137	309
CpG:_50	chr1	43855376	43855921	546
CpG:_78	chr1	43919084	43919814	731
CpG:_77	chr1	43996725	43997592	868
CpG:_59	chr1	44031287	44031853	567
CpG:_44	chr1	44056756	44057179	424
CpG:_30	chr1	44063470	44063757	288
CpG:_17	chr1	44070893	44071142	250
CpG:_49	chr1	44115617	44116309	693
CpG:_109	chr1	44172669	44173763	1095
CpG:_35	chr1	44399069	44399535	467
CpG:_73	chr1	44401758	44402423	666
CpG:_77	chr1	44412074	44412804	731
CpG:_48	chr1	44435410	44436114	705
CpG:_121	chr1	44440143	44441256	1114
CpG:_85	chr1	44444636	44445622	987
CpG:_61	chr1	44457151	44457772	622
CpG:_141	chr1	44495630	44497112	1483
CpG:_28	chr1	44568992	44569399	408
CpG:_36	chr1	44679004	44679465	462
CpG:_45	chr1	44820658	44821113	456
CpG:_243	chr1	44871110	44874047	2938
CpG:_110	chr1	44883137	44884272	1136
CpG:_53	chr1	45082740	45083285	546
CpG:_84	chr1	45097282	45098049	768
CpG:_35	chr1	45120238	45120723	486
CpG:_58	chr1	45139771	45140584	814
CpG:_79	chr1	45189706	45190558	853
CpG:_43	chr1	45205324	45205745	422
CpG:_83	chr1	45241014	45241900	887
CpG:_60	chr1	45249861	45250352	492
CpG:_38	chr1	45251963	45252292	330
CpG:_112	chr1	45265535	45266783	1249
CpG:_72	chr1	45271680	45272318	639
CpG:_84	chr1	45278766	45279644	879
CpG:_67	chr1	45308544	45309159	616
CpG:_37	chr1	45452038	45452444	407
CpG:_78	chr1	45476226	45477022	797
CpG:_93	chr1	45671703	45672388	686
CpG:_60	chr1	45769214	45769917	704
CpG:_95	chr1	45792420	45793301	882
CpG:_56	chr1	45805565	45805983	419
CpG:_51	chr1	45956346	45956893	548
CpG:_33	chr1	45965587	45966049	463
CpG:_58	chr1	45987164	45987803	640
CpG:_27	chr1	46016404	46016694	291
CpG:_85	chr1	46049591	46050582	992
CpG:_85	chr1	46088195	46089142	948
CpG:_116	chr1	46151752	46153080	1329
CpG:_39	chr1	46216234	46216514	281
CpG:_80	chr1	46269100	46269820	721
CpG:_84	chr1	46598127	46599129	1003
CpG:_27	chr1	46632690	46632932	243
CpG:_34	chr1	46668822	46669258	437
CpG:_34	chr1	46705909	46706165	257
CpG:_149	chr1	46767426	46769036	1611
CpG:_47	chr1	46806340	46806836	497
CpG:_71	chr1	46859725	46860291	567
CpG:_54	chr1	46913787	46914343	557
CpG:_72	chr1	46932131	46932892	762
CpG:_15	chr1	46940237	46940437	201
CpG:_48	chr1	46951169	46951792	624
CpG:_175	chr1	46954794	46957121	2328
CpG:_58	chr1	46998633	46999249	617
CpG:_49	chr1	47009576	47010132	557
CpG:_51	chr1	47069616	47070179	564
CpG:_39	chr1	47078581	47078967	387
CpG:_45	chr1	47082017	47082526	510
CpG:_77	chr1	47133675	47134395	721
CpG:_72	chr1	47184403	47185083	681
CpG:_40	chr1	47489227	47489633	407
CpG:_66	chr1	47690981	47691727	747
CpG:_129	chr1	47696505	47698197	1693
CpG:_51	chr1	47779708	47780211	504
CpG:_88	chr1	47799412	47800426	1015
CpG:_118	chr1	47881897	47883065	1169
CpG:_20	chr1	47899126	47899398	273
CpG:_54	chr1	47899662	47900385	724
CpG:_268	chr1	47902794	47905518	2725
CpG:_110	chr1	47909713	47911020	1308
CpG:_25	chr1	47915640	47915952	313
CpG:_28	chr1	47973710	47973952	243
CpG:_49	chr1	47998900	47999517	618
CpG:_37	chr1	48058794	48059230	437
CpG:_164	chr1	48174495	48176519	2025
CpG:_35	chr1	48190757	48190992	236
CpG:_36	chr1	48449871	48450144	274
CpG:_20	chr1	48459813	48460061	249
CpG:_90	chr1	48462132	48462976	845
CpG:_28	chr1	48937305	48937683	379
CpG:_38	chr1	49242372	49242810	439
CpG:_27	chr1	49364555	49364870	316
CpG:_40	chr1	50489418	50489846	429
CpG:_71	chr1	50513645	50514320	676
CpG:_86	chr1	50798668	50799536	869
CpG:_43	chr1	50880917	50881516	600
CpG:_21	chr1	50881885	50882103	219
CpG:_18	chr1	50882434	50882660	227
CpG:_36	chr1	50882998	50883426	429
CpG:_480	chr1	50884229	50891471	7243
CpG:_60	chr1	50892438	50893243	806
CpG:_23	chr1	50893469	50893745	277
CpG:_61	chr1	51425448	51426070	623
CpG:_145	chr1	51433763	51435505	1743
CpG:_60	chr1	51443312	51444036	725
CpG:_71	chr1	51701768	51702542	775
CpG:_53	chr1	51796098	51796589	492
CpG:_38	chr1	51810328	51810687	360
CpG:_59	chr1	51984548	51985216	669
CpG:_69	chr1	52195029	52195821	793
CpG:_63	chr1	52344179	52344939	761
CpG:_50	chr1	52455971	52456453	483
CpG:_102	chr1	52498453	52499505	1053
CpG:_33	chr1	52520747	52521124	378
CpG:_46	chr1	52521781	52522296	516
CpG:_133	chr1	52607401	52608504	1104
CpG:_74	chr1	52831512	52832181	670
CpG:_45	chr1	52834140	52834528	389
CpG:_40	chr1	52869868	52870305	438
CpG:_120	chr1	53018259	53019599	1341
CpG:_91	chr1	53067881	53068608	728
CpG:_70	chr1	53098630	53099303	674
CpG:_54	chr1	53163689	53164180	492
CpG:_45	chr1	53192024	53192428	405
CpG:_112	chr1	53308295	53309262	968
CpG:_81	chr1	53386618	53387523	906
CpG:_64	chr1	53392881	53393645	765
CpG:_117	chr1	53527573	53528974	1402
CpG:_43	chr1	53544105	53544683	579
CpG:_18	chr1	53558389	53558642	254
CpG:_53	chr1	53662310	53662815	506
CpG:_41	chr1	53685946	53686391	446
CpG:_60	chr1	53703960	53704642	683
CpG:_83	chr1	53742298	53742845	548
CpG:_159	chr1	53791688	53793496	1809
CpG:_105	chr1	53904141	53905247	1107
CpG:_90	chr1	53925192	53926228	1037
CpG:_214	chr1	54203403	54205310	1908
CpG:_54	chr1	54303759	54304262	504
CpG:_32	chr1	54355355	54355656	302
CpG:_97	chr1	54411058	54411943	886
CpG:_55	chr1	54518602	54519299	698
CpG:_16	chr1	54587365	54587578	214
CpG:_42	chr1	54665822	54666259	438
CpG:_27	chr1	54723697	54724019	323
CpG:_24	chr1	54821991	54822333	343
CpG:_21	chr1	54856402	54856608	207
CpG:_163	chr1	54870854	54872476	1623
CpG:_28	chr1	54872674	54873000	327
CpG:_39	chr1	54940347	54940753	407
CpG:_104	chr1	54953894	54955287	1394
CpG:_28	chr1	54965024	54965391	368
CpG:_71	chr1	55007705	55008448	744
CpG:_45	chr1	55181346	55181853	508
CpG:_42	chr1	55229993	55230369	377
CpG:_88	chr1	55246743	55247519	777
CpG:_80	chr1	55266278	55267058	781
CpG:_33	chr1	55271666	55271972	307
CpG:_107	chr1	55352464	55353328	865
CpG:_81	chr1	55446088	55446846	759
CpG:_33	chr1	55462689	55463010	322
CpG:_85	chr1	55505061	55506015	955
CpG:_124	chr1	55680466	55681708	1243
CpG:_34	chr1	56943402	56943669	268
CpG:_95	chr1	57044103	57045117	1015
CpG:_73	chr1	57110664	57111337	674
CpG:_192	chr1	57887964	57890637	2674
CpG:_87	chr1	58715273	58716095	823
CpG:_28	chr1	59012327	59012577	251
CpG:_146	chr1	59042014	59043295	1282
CpG:_295	chr1	59247462	59250940	3479
CpG:_28	chr1	59280241	59280490	250
CpG:_26	chr1	59280952	59281194	243
CpG:_40	chr1	59281890	59282235	346
CpG:_65	chr1	59369312	59369900	589
CpG:_39	chr1	59612408	59612723	316
CpG:_66	chr1	59762103	59762794	692
CpG:_49	chr1	60280625	60281048	424
CpG:_24	chr1	60392273	60392583	311
CpG:_23	chr1	60539316	60539540	225
CpG:_70	chr1	61508643	61509282	640
CpG:_97	chr1	61515876	61516831	956
CpG:_50	chr1	61519353	61519971	619
CpG:_26	chr1	61542538	61542877	340
CpG:_99	chr1	61548754	61549564	811
CpG:_25	chr1	62119875	62120093	219
CpG:_27	chr1	62190648	62190942	295
CpG:_89	chr1	62207828	62208818	991
CpG:_37	chr1	62660556	62660946	391
CpG:_103	chr1	62784137	62785133	997
CpG:_201	chr1	62901652	62903667	2016
CpG:_113	chr1	63153381	63154349	969
CpG:_561	chr1	63782395	63790471	8077
CpG:_66	chr1	63795364	63796140	777
CpG:_73	chr1	63833110	63833821	712
CpG:_104	chr1	64058938	64059913	976
CpG:_132	chr1	64239466	64240779	1314
CpG:_117	chr1	64935555	64936614	1060
CpG:_23	chr1	64971359	64971604	246
CpG:_93	chr1	65210283	65211238	956
CpG:_120	chr1	65431456	65432614	1159
CpG:_64	chr1	65468273	65468828	556
CpG:_112	chr1	65532162	65533212	1051
CpG:_28	chr1	65533593	65533965	373
CpG:_171	chr1	65613042	65614898	1857
CpG:_57	chr1	65720048	65720592	545
CpG:_52	chr1	65731412	65731849	438
CpG:_67	chr1	65775019	65775746	728
CpG:_84	chr1	65885857	65886704	848
CpG:_88	chr1	65991002	65991811	810
CpG:_54	chr1	66258441	66258918	478
CpG:_35	chr1	66998729	66999060	332
CpG:_23	chr1	67218080	67218293	214
CpG:_53	chr1	67390469	67391109	641
CpG:_71	chr1	67395684	67396483	800
CpG:_84	chr1	67519225	67520139	915
CpG:_27	chr1	67600391	67600715	325
CpG:_60	chr1	67773330	67773767	438
CpG:_139	chr1	67895136	67896826	1691
CpG:_138	chr1	68150914	68152270	1357
CpG:_86	chr1	68298372	68299315	944
CpG:_30	chr1	68512644	68513005	362
CpG:_21	chr1	68516237	68516473	237
CpG:_22	chr1	68517255	68517474	220
CpG:_22	chr1	68629000	68629202	203
CpG:_80	chr1	68696640	68697628	989
CpG:_70	chr1	68962284	68963006	723
CpG:_133	chr1	70032968	70034495	1528
CpG:_17	chr1	70385044	70385270	227
CpG:_28	chr1	70671184	70671442	259
CpG:_21	chr1	70687301	70687560	260
CpG:_84	chr1	70819734	70820719	986
CpG:_40	chr1	70876623	70877091	469
CpG:_142	chr1	71512225	71513804	1580
CpG:_20	chr1	71546487	71546783	297
CpG:_86	chr1	72748472	72749736	1265
CpG:_24	chr1	74663827	74664035	209
CpG:_40	chr1	75590818	75591354	537
CpG:_28	chr1	75595814	75596162	349
CpG:_19	chr1	75596724	75596947	224
CpG:_55	chr1	75600675	75601415	741
CpG:_81	chr1	75601999	75602878	880
CpG:_34	chr1	76080455	76080808	354
CpG:_72	chr1	76081379	76082365	987
CpG:_66	chr1	76189917	76190730	814
CpG:_30	chr1	76262537	76262903	367
CpG:_39	chr1	76540148	76540653	506
CpG:_112	chr1	77333112	77334534	1423
CpG:_23	chr1	77684997	77685252	256
CpG:_103	chr1	77747315	77748224	910
CpG:_102	chr1	78148218	78149418	1201
CpG:_78	chr1	78224844	78225650	807
CpG:_21	chr1	78277367	78277607	241
CpG:_33	chr1	78354382	78354673	292
CpG:_23	chr1	78444304	78444605	302
CpG:_51	chr1	78444764	78445281	518
CpG:_66	chr1	78511578	78512161	584
CpG:_70	chr1	78956625	78957516	892
CpG:_33	chr1	79472282	79472537	256
CpG:_274	chr1	82265999	82269048	3050
CpG:_50	chr1	84326268	84326838	571
CpG:_87	chr1	84464224	84465232	1009
CpG:_111	chr1	84543147	84544261	1115
CpG:_77	chr1	84764109	84764906	798
CpG:_40	chr1	84944933	84945350	418
CpG:_98	chr1	84971345	84972491	1147
CpG:_45	chr1	85039826	85040344	519
CpG:_41	chr1	85086322	85086766	445
CpG:_95	chr1	85155606	85156574	969
CpG:_25	chr1	85220019	85220338	320
CpG:_89	chr1	85358360	85359187	828
CpG:_89	chr1	85462586	85463435	850
CpG:_32	chr1	85463885	85464167	283
CpG:_114	chr1	85513510	85514555	1046
CpG:_178	chr1	85665819	85667650	1832
CpG:_74	chr1	85724702	85725524	823
CpG:_78	chr1	85741866	85742535	670
CpG:_128	chr1	85929941	85931168	1228
CpG:_73	chr1	86042230	86042935	706
CpG:_100	chr1	86046363	86047240	878
CpG:_47	chr1	86081701	86082068	368
CpG:_23	chr1	86174042	86174253	212
CpG:_106	chr1	86621279	86622871	1593
CpG:_47	chr1	86861567	86862083	517
CpG:_45	chr1	87018669	87019254	586
CpG:_118	chr1	87169876	87171015	1140
CpG:_101	chr1	87380163	87381214	1052
CpG:_78	chr1	87597544	87598515	972
CpG:_20	chr1	87617154	87617417	264
CpG:_23	chr1	87617693	87617986	294
CpG:_122	chr1	87793803	87795142	1340
CpG:_36	chr1	87797369	87797884	516
CpG:_56	chr1	87800836	87801252	417
